from_city,to_city,airline,days_from_today,departure_hour,day_of_week,seats,stops,is_weekend,base_price,demand_index,price
BLR,HYD,IndiGo,2,12,6,200,1,0,5658,1.531,10322
BLR,DEL,AirIndia,41,6,3,180,0,1,3558,0.842,2844
CCU,BOM,Akasa,43,6,4,200,0,1,4313,0.801,3421
BLR,MAA,Akasa,38,12,0,200,1,0,4993,0.759,3201
DEL,HYD,Akasa,37,9,0,180,1,0,4331,0.961,4132
MAA,HYD,AirIndia,22,6,1,150,1,1,5397,1.154,6950
MAA,HYD,IndiGo,31,9,6,150,0,1,3633,0.996,3902
BOM,HYD,Vistara,1,9,6,200,1,0,4091,1.482,6275
HYD,BLR,IndiGo,19,21,5,180,0,1,6410,1.206,7015
CCU,BOM,Akasa,27,18,0,150,1,1,7380,0.971,8552
BOM,HYD,Vistara,44,21,6,200,1,0,7320,0.673,4688
MAA,HYD,AirIndia,34,12,2,150,0,1,4116,0.939,3839
BLR,CCU,Vistara,44,18,5,150,1,0,5801,0.812,4256
BLR,CCU,Vistara,5,9,5,150,0,1,3774,1.449,5368
DEL,BOM,AirIndia,4,18,2,200,0,1,5691,1.396,8306
CCU,BLR,Vistara,30,9,2,180,0,0,5002,1.0,4907
DEL,MAA,AirIndia,60,12,3,180,1,1,5590,0.514,2965
CCU,BOM,IndiGo,24,9,1,200,1,0,5599,1.044,6902
DEL,HYD,AirIndia,13,18,2,150,1,1,5573,1.273,7497
DEL,CCU,IndiGo,25,21,2,200,0,1,7350,1.067,6713
BOM,CCU,Akasa,28,6,3,180,0,0,4903,1.1,5887
DEL,CCU,Akasa,27,21,3,200,0,0,6651,1.105,8678
BLR,HYD,Vistara,58,12,6,150,0,1,5820,0.52,2949
CCU,BLR,IndiGo,59,12,0,200,1,0,3917,0.533,2088
BLR,HYD,IndiGo,15,6,5,200,0,1,6821,1.285,7267
BLR,DEL,Vistara,26,21,4,150,0,1,5932,1.05,6827
HYD,BOM,IndiGo,8,12,6,150,1,0,6833,1.422,9368
HYD,MAA,AirIndia,13,21,2,200,0,0,5923,1.341,7349
BLR,BOM,Akasa,16,18,2,200,0,0,4906,1.194,5659
HYD,BOM,AirIndia,20,12,1,200,1,1,4067,1.174,4257
MAA,CCU,AirIndia,16,21,6,150,0,1,4828,1.245,5627
BLR,HYD,AirIndia,19,18,0,180,1,0,6086,1.227,6872
CCU,MAA,IndiGo,51,12,1,180,1,0,7231,0.642,4374
BLR,BOM,IndiGo,8,9,5,200,0,1,6437,1.307,9772
DEL,BOM,Vistara,27,6,5,180,0,0,6395,1.12,7649
MAA,DEL,IndiGo,46,9,2,200,1,1,3715,0.741,3099
DEL,HYD,AirIndia,24,6,6,180,0,1,7314,0.958,6112
HYD,CCU,Vistara,35,18,3,200,1,0,4597,0.833,3790
BOM,DEL,Akasa,54,12,3,150,1,1,4297,0.595,2596
BLR,HYD,Vistara,43,9,4,180,1,0,4840,0.755,3751
DEL,BOM,Akasa,34,21,6,150,0,1,7369,0.923,7293
BLR,BOM,Akasa,12,21,3,200,0,0,4046,1.341,5304
MAA,BOM,Vistara,45,18,4,180,0,1,5257,0.77,4099
DEL,CCU,Vistara,35,21,0,200,1,0,6712,0.906,6564
DEL,BLR,IndiGo,46,12,2,150,1,1,5851,0.715,4599
MAA,DEL,AirIndia,24,9,2,150,1,0,3525,1.056,3728
BOM,DEL,Akasa,50,9,4,200,1,0,5092,0.657,3068
DEL,HYD,AirIndia,42,18,3,150,0,1,4484,0.816,4126
MAA,DEL,AirIndia,51,9,6,180,1,1,7396,0.672,5515
BOM,MAA,IndiGo,4,12,1,150,1,1,5633,1.47,7666
BOM,CCU,IndiGo,32,21,0,180,1,0,6731,0.962,6544
BOM,CCU,Vistara,21,21,6,180,0,0,5520,1.193,6718
BOM,HYD,AirIndia,60,21,3,180,1,1,6227,0.569,3132
HYD,BLR,Akasa,37,12,4,150,0,0,4421,0.783,3203
CCU,HYD,AirIndia,6,6,2,150,1,1,6229,1.358,8663
HYD,DEL,Akasa,16,12,4,180,0,1,7028,1.238,8936
BOM,DEL,AirIndia,1,12,1,180,1,0,6845,1.483,12765
HYD,BLR,Akasa,10,18,5,150,0,1,7338,1.243,7924
DEL,BOM,Akasa,42,18,3,200,1,0,6240,0.783,5020
DEL,MAA,IndiGo,30,21,5,150,1,1,7138,0.981,6894
HYD,CCU,Vistara,50,6,4,180,0,0,4209,0.727,3081
DEL,BLR,Akasa,25,9,2,150,0,0,6434,1.047,7414
BLR,BOM,Vistara,26,9,2,150,1,0,5522,1.1,6057
DEL,BLR,Vistara,35,18,6,180,1,1,5191,0.834,4094
DEL,BLR,IndiGo,60,9,0,200,1,1,4340,0.434,1877
DEL,CCU,Vistara,55,18,0,200,0,0,6139,0.548,3503
BLR,DEL,Vistara,42,12,5,180,1,0,4888,0.816,4119
CCU,DEL,Akasa,42,12,1,180,0,1,4660,0.823,4358
HYD,DEL,Vistara,23,21,2,200,1,1,3863,1.061,4104
BLR,DEL,AirIndia,5,21,3,200,0,1,5169,1.41,7087
DEL,MAA,Vistara,15,21,5,180,1,0,5459,1.17,6380
BLR,CCU,IndiGo,5,6,6,150,0,0,7295,1.489,11774
MAA,BOM,Akasa,41,6,1,180,0,0,4115,0.859,3457
CCU,HYD,IndiGo,58,18,5,200,1,0,6962,0.563,4430
BOM,BLR,Akasa,19,12,5,200,1,1,6667,1.181,8071
MAA,DEL,Akasa,6,9,0,150,1,1,4391,1.47,5865
BLR,BOM,AirIndia,19,9,0,200,1,1,3970,1.163,4684
BLR,HYD,IndiGo,47,18,4,200,1,1,4740,0.745,3414
HYD,DEL,Akasa,24,12,2,150,0,0,3921,1.106,4141
CCU,HYD,Vistara,11,12,5,150,1,1,6145,1.369,8539
HYD,BOM,IndiGo,33,21,5,200,0,0,4119,0.934,4242
CCU,DEL,Akasa,5,6,0,150,0,1,7056,1.336,9449
MAA,HYD,IndiGo,2,9,1,200,1,0,4017,1.412,6222
BLR,MAA,Vistara,33,12,3,180,1,1,7030,0.891,6672
BLR,DEL,Akasa,28,6,1,150,0,0,6757,1.001,7223
BOM,HYD,Akasa,30,12,4,180,0,1,5993,1.02,6375
MAA,BOM,Akasa,30,21,6,150,1,1,7220,0.96,7020
BOM,CCU,IndiGo,10,6,3,150,0,0,4262,1.263,6161
MAA,HYD,AirIndia,46,18,0,150,1,0,6073,0.789,4263
BLR,CCU,IndiGo,2,9,5,150,1,1,7028,1.483,10192
DEL,BLR,AirIndia,2,6,0,150,1,1,6846,1.449,10571
BOM,CCU,IndiGo,52,21,3,200,0,1,4741,0.618,3298
BOM,DEL,IndiGo,37,6,6,200,1,1,5191,0.869,3919
HYD,CCU,Akasa,37,9,4,180,0,1,6982,0.861,6270
HYD,BLR,IndiGo,46,18,3,200,1,1,3859,0.677,2302
BOM,CCU,Vistara,6,12,1,200,1,0,4906,1.444,7595
DEL,CCU,AirIndia,11,9,2,180,1,1,5331,1.224,5782
HYD,BOM,Akasa,30,12,0,180,0,0,5509,1.054,5599
MAA,HYD,AirIndia,28,18,1,200,0,0,4583,0.991,4461
BLR,HYD,Vistara,4,18,4,180,1,0,7332,1.456,10577
DEL,MAA,Akasa,16,9,2,200,1,1,6622,1.194,7691
CCU,DEL,AirIndia,46,21,6,200,0,0,4389,0.715,3303
BOM,BLR,AirIndia,22,21,5,150,1,1,5002,1.146,5361
BOM,DEL,Akasa,53,12,2,200,0,0,6335,0.58,3598
CCU,HYD,Akasa,58,21,4,200,1,1,6855,0.511,3914
BLR,DEL,Akasa,31,18,0,180,0,1,4552,0.938,4419
HYD,DEL,Vistara,41,6,3,150,1,1,6892,0.794,5423
MAA,DEL,Vistara,50,21,0,180,0,1,5775,0.639,3896
HYD,CCU,IndiGo,51,6,4,150,0,1,4953,0.764,3705
DEL,CCU,Akasa,27,9,0,180,0,0,4481,1.082,5098
MAA,HYD,IndiGo,38,21,3,150,1,1,5106,0.844,4322
BLR,BOM,AirIndia,40,21,3,200,0,1,4113,0.822,3595
BLR,DEL,AirIndia,53,21,2,150,1,1,3923,0.644,2458
CCU,DEL,IndiGo,54,9,4,200,1,1,5041,0.662,3545
HYD,CCU,Vistara,5,21,6,150,1,1,7360,1.343,9083
HYD,MAA,AirIndia,16,18,0,200,1,1,3934,1.151,4142
BLR,CCU,IndiGo,56,12,1,200,0,1,5153,0.525,2659
MAA,BLR,AirIndia,10,9,2,200,0,0,4777,1.371,6542
DEL,BLR,Akasa,39,6,6,200,0,1,6187,0.885,5918
MAA,BOM,IndiGo,15,9,1,180,1,0,4237,1.266,5241
BLR,MAA,IndiGo,15,6,3,180,1,0,4221,1.227,5275
DEL,CCU,Akasa,21,12,0,180,1,0,6619,1.214,7700
HYD,DEL,IndiGo,43,9,3,200,0,0,4687,0.743,3319
MAA,CCU,IndiGo,6,9,3,150,1,0,7292,1.437,11444
MAA,BLR,IndiGo,21,9,4,150,1,0,6941,1.095,8208
BLR,CCU,AirIndia,15,12,0,180,0,0,6209,1.283,7985
BOM,BLR,IndiGo,27,21,0,180,0,1,6896,1.03,6347
HYD,CCU,Akasa,58,9,3,180,0,0,5993,0.547,3296
HYD,CCU,AirIndia,57,18,6,150,1,0,6555,0.537,3104
BLR,BOM,AirIndia,11,21,4,200,1,0,4710,1.311,5955
CCU,DEL,IndiGo,26,9,0,180,1,0,6906,1.104,6972
BOM,CCU,IndiGo,3,9,6,200,0,1,6150,1.467,8252
MAA,BOM,Akasa,31,21,3,180,0,0,5813,0.986,6258
BLR,DEL,AirIndia,30,9,2,180,0,0,5746,1.058,6187
CCU,DEL,Akasa,49,12,5,200,0,1,4415,0.684,2971
BOM,CCU,Vistara,30,18,2,150,0,0,3549,1.015,3438
CCU,HYD,IndiGo,1,12,5,200,1,1,4367,1.495,6467
BLR,CCU,Akasa,29,9,6,150,1,0,4710,1.033,5031
HYD,BOM,Vistara,28,9,6,200,0,0,5120,1.076,4751
HYD,CCU,Vistara,33,6,2,150,0,0,6051,0.934,6765
DEL,BOM,Akasa,30,6,0,180,1,1,6688,1.082,7273
BOM,CCU,Akasa,15,21,3,180,1,1,5643,1.207,7054
DEL,BLR,Vistara,9,12,0,150,0,0,4398,1.407,5936
MAA,BOM,Akasa,8,6,5,150,1,1,4585,1.446,5964
CCU,DEL,AirIndia,34,9,1,150,1,1,5485,0.933,4792
DEL,MAA,Vistara,20,9,4,200,0,0,7339,1.214,10184
HYD,BOM,IndiGo,25,12,0,200,0,1,5693,1.051,5849
BOM,MAA,Akasa,1,6,3,150,0,1,4603,1.473,6423
DEL,BLR,AirIndia,45,18,0,180,0,0,7000,0.796,6106
HYD,CCU,IndiGo,40,21,2,150,0,1,4508,0.834,4027
BLR,BOM,Akasa,13,12,4,180,0,0,4906,1.243,6139
HYD,CCU,Akasa,47,12,3,180,1,0,6746,0.706,4375
MAA,BLR,Vistara,5,12,1,180,1,0,6443,1.463,9309
MAA,BOM,IndiGo,50,18,0,150,0,1,5117,0.678,3740
BOM,MAA,AirIndia,22,6,3,150,0,0,3583,1.215,4189
HYD,MAA,Vistara,20,12,5,150,0,0,6587,1.163,6952
BLR,HYD,IndiGo,27,21,6,180,0,1,5091,1.052,4808
MAA,HYD,Vistara,54,18,5,200,1,1,6337,0.625,4167
MAA,HYD,Akasa,1,21,4,200,1,0,4314,1.494,6108
BLR,BOM,Akasa,23,12,6,150,1,1,5199,1.129,6179
BOM,CCU,IndiGo,3,9,5,180,0,1,7456,1.427,9366
BLR,MAA,IndiGo,7,18,1,200,0,0,4945,1.349,6453
HYD,CCU,IndiGo,5,12,6,200,1,1,4763,1.419,6467
DEL,HYD,Vistara,8,12,2,150,0,0,6382,1.4,9428
CCU,BOM,IndiGo,29,9,5,180,0,1,5543,1.028,6103
DEL,HYD,AirIndia,34,21,0,150,1,0,7231,0.916,7134
MAA,CCU,AirIndia,47,6,3,180,1,0,5456,0.784,4432
MAA,CCU,AirIndia,59,12,6,200,0,0,5141,0.469,2440
BOM,BLR,Vistara,4,12,6,180,1,0,6093,1.446,9196
DEL,BOM,Akasa,29,18,3,150,1,0,6532,0.979,5946
HYD,CCU,IndiGo,46,6,4,180,0,0,5123,0.795,3467
BLR,BOM,Vistara,29,12,3,150,1,1,6477,1.036,7181
DEL,BLR,Akasa,2,12,2,180,0,0,3974,1.487,6563
CCU,HYD,Akasa,41,9,3,150,0,1,5858,0.869,5422
BLR,MAA,Vistara,5,21,4,180,0,0,4293,1.391,6299
CCU,HYD,Akasa,56,12,5,150,0,1,5818,0.548,2972
HYD,BLR,Akasa,14,6,6,150,1,0,3875,1.322,5235
CCU,BOM,IndiGo,22,9,2,200,0,1,3517,1.128,4870
HYD,DEL,Akasa,6,12,1,200,1,1,4946,1.404,7069
BOM,CCU,Vistara,50,12,1,150,0,0,5260,0.705,3775
DEL,BLR,AirIndia,35,12,1,150,1,0,4394,0.995,4670
DEL,MAA,AirIndia,54,9,3,200,1,1,6727,0.672,4983
BOM,CCU,Akasa,33,9,4,150,0,0,4701,0.906,4318
HYD,MAA,AirIndia,57,21,2,180,1,1,4383,0.523,2147
CCU,HYD,IndiGo,17,12,0,200,1,0,5297,1.142,5507
BLR,HYD,Vistara,6,9,6,150,0,0,4280,1.422,5678
HYD,BOM,AirIndia,25,18,1,150,1,0,6546,1.141,7499
BOM,MAA,Akasa,56,6,4,180,0,0,6279,0.582,3514
HYD,MAA,Vistara,4,21,2,180,0,1,6969,1.416,9873
BOM,MAA,AirIndia,9,12,1,180,0,0,3886,1.36,5150
MAA,DEL,Akasa,47,9,3,180,0,0,7161,0.659,4838
HYD,BLR,Akasa,40,12,5,200,1,1,5607,0.84,4939
BOM,HYD,IndiGo,46,9,1,150,0,0,5389,0.753,3847
CCU,MAA,Akasa,57,18,5,180,0,1,5560,0.617,3236
DEL,CCU,Akasa,25,9,1,180,0,0,4936,1.178,5760
HYD,BLR,AirIndia,1,21,1,200,1,1,3708,1.499,5118
MAA,DEL,Vistara,54,18,3,150,0,1,6979,0.594,3852
HYD,MAA,AirIndia,54,12,2,150,0,0,5179,0.545,3160
DEL,HYD,Akasa,23,9,4,180,0,0,7319,1.114,7809
MAA,HYD,Vistara,22,9,4,150,1,1,4584,1.118,5582
BOM,CCU,Akasa,31,6,0,180,1,0,4532,0.969,3936
BLR,MAA,AirIndia,8,18,3,200,1,1,3992,1.31,5061
HYD,BLR,AirIndia,45,12,1,150,0,0,4907,0.734,3401
MAA,BLR,Akasa,18,18,5,150,0,0,5689,1.214,6511
BLR,HYD,Vistara,47,21,6,180,1,0,4974,0.745,3406
DEL,BLR,Vistara,23,9,4,150,0,0,3563,1.054,3066
BOM,DEL,IndiGo,24,18,4,150,1,0,5903,1.169,7249
BLR,HYD,Akasa,9,6,2,200,0,0,3933,1.284,4258
BLR,BOM,Vistara,24,18,3,200,0,0,7094,1.164,8526
HYD,MAA,IndiGo,34,6,2,180,1,0,4594,0.996,5180
CCU,HYD,IndiGo,23,9,5,150,0,0,4721,1.204,5878
BOM,BLR,AirIndia,50,6,4,200,0,0,6445,0.603,3808
BOM,HYD,AirIndia,18,6,3,150,0,1,6118,1.076,6262
HYD,BLR,Vistara,48,18,1,180,0,1,4812,0.724,3598
BOM,HYD,Akasa,10,6,0,150,0,1,4062,1.377,6083
DEL,CCU,Vistara,35,21,6,150,1,0,6886,0.924,5070
BOM,BLR,IndiGo,60,12,6,200,0,1,4038,0.486,2102
BOM,MAA,IndiGo,53,18,6,200,1,0,6572,0.626,4216
CCU,BOM,Akasa,46,12,1,180,0,1,4410,0.711,2762
CCU,HYD,IndiGo,27,21,3,180,0,0,4538,1.098,5166
HYD,BLR,IndiGo,54,18,5,200,0,1,4990,0.636,3104
CCU,BLR,Akasa,51,6,5,200,0,1,7169,0.602,4231
CCU,MAA,IndiGo,26,6,0,180,1,1,6371,1.06,6812
HYD,BLR,AirIndia,24,12,1,150,0,0,7022,1.074,7116
HYD,MAA,Vistara,7,12,2,200,1,1,6612,1.428,8333
DEL,MAA,Vistara,31,12,0,180,1,1,7263,0.93,6102
BLR,DEL,Akasa,1,12,6,180,1,1,6595,1.527,11205
HYD,MAA,IndiGo,23,21,2,200,1,0,6843,1.111,7380
CCU,DEL,Akasa,23,12,1,150,1,1,4400,1.118,5746
MAA,BLR,Akasa,51,6,6,150,0,0,7253,0.694,5299
HYD,MAA,Akasa,9,9,4,150,0,0,4725,1.351,6131
DEL,HYD,Vistara,22,12,2,180,0,0,4267,1.231,5442
HYD,CCU,Vistara,55,12,4,180,0,0,6348,0.626,4243
MAA,BOM,AirIndia,36,21,0,200,0,1,5527,0.863,4193
BLR,DEL,Akasa,14,6,6,200,1,0,5230,1.374,7035
HYD,DEL,IndiGo,7,6,2,150,1,1,5069,1.343,6807
CCU,DEL,IndiGo,24,9,5,200,0,0,6495,1.118,6750
DEL,BOM,IndiGo,23,12,6,180,1,0,4802,1.097,5053
CCU,HYD,IndiGo,28,6,4,150,0,1,6655,1.089,8112
MAA,DEL,Vistara,6,21,0,150,1,0,7295,1.452,9945
CCU,MAA,IndiGo,3,12,2,150,1,0,5367,1.489,8140
MAA,CCU,AirIndia,33,21,6,200,0,1,6840,0.936,6535
DEL,HYD,IndiGo,45,12,5,180,1,0,7473,0.83,6626
HYD,MAA,Vistara,53,9,2,180,1,1,3780,0.681,2602
BLR,BOM,AirIndia,21,9,5,150,0,1,6775,1.141,8892
BLR,MAA,AirIndia,34,18,0,180,0,1,6678,0.925,5255
BOM,BLR,Vistara,23,12,3,150,1,0,3695,1.09,3826
MAA,CCU,Vistara,2,21,5,180,0,0,3579,1.526,5495
DEL,BLR,IndiGo,14,21,6,150,1,0,4812,1.32,6216
CCU,BOM,Akasa,36,21,6,150,1,0,5564,0.901,5243
BLR,DEL,Akasa,48,12,1,150,1,1,6130,0.672,4204
DEL,BLR,Akasa,24,18,1,180,0,1,7020,1.023,7840
DEL,CCU,AirIndia,13,9,6,200,0,0,6185,1.267,6818
HYD,BLR,Vistara,5,9,1,200,1,0,4291,1.515,6235
DEL,CCU,Akasa,36,9,4,200,1,0,4485,0.706,3013
CCU,BOM,IndiGo,41,12,0,200,0,0,5160,0.832,4253
MAA,CCU,Akasa,56,9,5,150,1,1,7155,0.57,4177
MAA,HYD,Akasa,37,21,0,180,0,0,4079,0.832,3045
HYD,MAA,Akasa,33,9,2,150,0,0,4931,1.022,5037
HYD,BOM,Akasa,52,12,3,150,1,1,5385,0.622,3858
BOM,CCU,Vistara,51,6,2,180,1,0,3647,0.675,2441
DEL,MAA,AirIndia,34,12,2,200,1,1,3842,0.948,3735
CCU,DEL,IndiGo,55,12,6,180,0,0,7109,0.639,4898
CCU,DEL,AirIndia,51,6,6,180,0,1,7302,0.65,4838
DEL,HYD,AirIndia,46,9,2,150,0,1,3741,0.747,2616
BLR,DEL,Akasa,17,9,0,180,0,1,5873,1.223,5920
BOM,MAA,AirIndia,30,21,2,200,0,1,5240,0.947,5418
BLR,BOM,AirIndia,10,21,2,150,1,0,3926,1.279,4652
BOM,HYD,Akasa,49,9,0,200,0,0,4448,0.719,3166
BOM,HYD,AirIndia,17,21,1,180,0,0,7223,1.202,9590
HYD,BLR,IndiGo,27,18,6,180,0,1,6896,0.997,6340
BLR,DEL,IndiGo,13,9,2,180,0,0,7107,1.333,9881
CCU,BOM,Akasa,28,18,5,180,1,0,6670,1.012,7023
HYD,BLR,IndiGo,7,18,2,200,1,1,6973,1.352,10897
DEL,BLR,AirIndia,2,21,0,180,1,0,4673,1.472,7340
MAA,CCU,Akasa,7,12,4,200,1,0,6637,1.342,7737
MAA,CCU,Akasa,31,18,4,200,0,1,6028,0.968,5416
CCU,HYD,Vistara,52,21,0,180,0,0,6482,0.601,4457
BLR,HYD,AirIndia,45,9,2,150,1,0,7201,0.706,5766
BLR,MAA,Vistara,27,12,1,200,1,1,5897,1.113,7357
MAA,HYD,IndiGo,51,12,5,180,0,1,4349,0.667,2596
BOM,BLR,IndiGo,28,18,6,150,1,1,4636,0.977,4200
BLR,MAA,IndiGo,21,18,4,180,0,1,3841,1.085,4302
HYD,BOM,Akasa,50,18,2,180,0,0,5025,0.667,3708
MAA,BOM,Vistara,58,6,1,200,0,1,6416,0.566,3955
BLR,MAA,AirIndia,12,9,3,180,0,1,4145,1.287,5543
BLR,HYD,Akasa,2,9,2,200,1,0,4582,1.536,7426
CCU,DEL,IndiGo,37,18,2,200,0,0,6571,0.854,5472
HYD,MAA,Akasa,49,18,3,180,1,0,5212,0.641,3596
BOM,HYD,AirIndia,25,18,4,150,0,0,3808,1.029,4107
HYD,BLR,Akasa,2,21,3,150,0,1,5027,1.455,7813
HYD,BOM,AirIndia,38,6,2,200,0,1,5850,0.857,5244
HYD,CCU,Akasa,26,21,1,180,0,1,4009,1.073,3738
HYD,MAA,AirIndia,32,12,0,200,1,1,4581,0.923,4059
DEL,HYD,AirIndia,13,12,0,200,1,1,4854,1.25,6051
BLR,HYD,AirIndia,20,21,5,150,0,0,4824,1.165,6112
MAA,BLR,Vistara,44,9,6,150,1,0,4946,0.88,4280
HYD,BLR,Vistara,2,12,1,180,1,1,3685,1.404,5351
BOM,CCU,Vistara,4,21,1,180,0,1,5852,1.448,8625
MAA,HYD,IndiGo,35,18,6,200,0,1,6303,0.949,4667
MAA,BOM,IndiGo,30,21,1,150,0,0,6257,1.017,6141
BLR,MAA,AirIndia,34,12,3,150,0,1,4059,0.925,3534
CCU,MAA,AirIndia,25,18,6,150,0,1,4657,0.976,5122
HYD,MAA,Vistara,37,6,6,180,1,0,4799,0.894,4274
HYD,MAA,IndiGo,2,12,6,150,0,0,3691,1.487,5194
BOM,BLR,IndiGo,58,9,4,200,0,1,6365,0.482,2940
DEL,BOM,Vistara,44,21,3,150,0,0,6925,0.856,5620
CCU,MAA,AirIndia,60,18,4,150,0,1,6031,0.504,3351
CCU,BLR,AirIndia,17,12,5,180,1,0,5079,1.186,6870
CCU,HYD,AirIndia,11,12,2,200,1,0,4417,1.304,6056
HYD,BOM,Vistara,5,6,4,180,0,1,5111,1.408,7658
CCU,HYD,Akasa,38,21,4,180,0,0,5043,0.887,4345
CCU,BOM,Vistara,51,9,0,180,0,0,7217,0.689,4592
CCU,BLR,Vistara,52,12,0,180,0,0,4117,0.598,2740
HYD,BLR,IndiGo,50,21,4,200,1,0,4923,0.677,3483
BLR,BOM,Vistara,40,21,0,200,0,1,7489,0.927,6946
BOM,BLR,Akasa,49,18,0,200,1,1,4730,0.718,3565
DEL,BOM,Akasa,4,21,6,150,1,0,6760,1.478,9021
BLR,DEL,AirIndia,40,6,2,180,1,0,6663,0.818,5844
DEL,MAA,Akasa,36,9,3,150,1,0,4059,0.938,3695
BOM,CCU,Akasa,38,18,5,150,0,1,6150,0.869,5063
BOM,HYD,AirIndia,3,9,1,200,0,1,5269,1.539,7097
CCU,BOM,Akasa,54,12,4,150,0,0,6845,0.657,4407
BLR,MAA,Vistara,25,6,4,180,1,0,5280,1.014,5149
HYD,BOM,Vistara,35,6,4,180,1,1,4153,0.908,4413
BOM,HYD,AirIndia,52,18,6,150,0,0,5141,0.713,3739
CCU,BOM,Vistara,10,6,1,200,1,1,7336,1.311,10762
CCU,BLR,AirIndia,59,21,1,150,0,0,6771,0.502,3423
HYD,BLR,Akasa,44,9,1,150,0,1,4850,0.829,4042
HYD,DEL,Vistara,25,21,2,180,0,1,5817,1.144,6522
HYD,BOM,IndiGo,27,12,2,200,0,1,4116,1.066,3917
BLR,BOM,AirIndia,45,6,4,150,0,1,7262,0.71,5215
DEL,MAA,IndiGo,17,12,5,200,1,0,4651,1.22,5263
CCU,HYD,Akasa,19,12,3,200,1,0,5041,1.215,7033
DEL,MAA,IndiGo,59,18,1,150,0,1,6779,0.533,3892
BLR,MAA,IndiGo,22,18,3,180,0,1,4161,1.102,5046
MAA,HYD,IndiGo,20,6,5,150,0,1,4198,1.216,4360
BLR,CCU,Akasa,47,12,1,200,0,0,4318,0.774,3171
CCU,DEL,IndiGo,23,12,6,180,0,1,6307,1.118,7504
BOM,MAA,Vistara,40,18,0,150,0,0,3599,0.87,3565
BLR,CCU,Akasa,52,12,6,200,0,1,3691,0.613,2053
CCU,DEL,AirIndia,14,9,2,150,1,1,6834,1.369,9429
CCU,DEL,Vistara,12,12,3,180,0,1,5720,1.24,6999
HYD,CCU,Akasa,6,12,6,200,1,0,6297,1.452,9191
CCU,MAA,Akasa,57,12,5,180,0,0,3736,0.582,2346
HYD,MAA,AirIndia,53,6,6,180,1,0,6790,0.574,3638
MAA,HYD,Vistara,3,9,1,150,1,1,6967,1.422,9868
DEL,BOM,Akasa,23,9,5,180,1,1,4220,1.045,4454
MAA,CCU,IndiGo,15,12,2,150,0,1,6888,1.184,8100
MAA,DEL,Akasa,49,21,1,150,1,1,4395,0.698,3141
BOM,MAA,AirIndia,53,18,3,150,1,1,5692,0.607,3141
HYD,BOM,IndiGo,43,6,6,200,0,1,3558,0.804,2535
BLR,MAA,Akasa,30,12,4,150,1,1,3836,0.886,3668
BOM,DEL,Akasa,46,9,4,180,0,1,5015,0.723,3970
BOM,CCU,IndiGo,16,12,6,200,1,0,3882,1.272,4864
DEL,HYD,AirIndia,32,21,0,150,1,0,4438,1.01,4662
BOM,BLR,Vistara,32,21,6,150,1,0,4216,1.051,4279
CCU,DEL,Akasa,21,12,2,180,1,1,5596,1.139,6051
BLR,DEL,Akasa,44,18,2,180,1,1,6374,0.727,4065
MAA,HYD,AirIndia,32,9,0,150,1,0,4404,1.014,4790
CCU,MAA,Akasa,34,12,3,200,1,1,5815,0.955,5412
BOM,DEL,AirIndia,30,12,2,200,1,1,3813,0.971,3939
BOM,HYD,AirIndia,41,6,1,200,1,1,7159,0.741,4948
MAA,CCU,AirIndia,57,6,2,180,1,1,5390,0.525,3117
BLR,CCU,Akasa,36,21,2,200,0,1,7291,0.866,6396
BOM,DEL,Akasa,50,21,4,150,1,0,4870,0.611,2804
CCU,DEL,AirIndia,40,6,0,200,0,0,6821,0.847,5429
HYD,MAA,IndiGo,40,18,4,150,1,0,6221,0.864,5408
MAA,DEL,IndiGo,50,9,1,150,1,1,5295,0.646,3364
DEL,BOM,AirIndia,38,21,4,200,1,1,7318,0.816,6007
DEL,BOM,AirIndia,42,6,6,150,1,1,5488,0.964,5194
CCU,BOM,Vistara,54,6,5,200,1,1,5538,0.611,3317
HYD,DEL,Vistara,29,9,2,180,0,1,4121,1.063,4197
HYD,MAA,Vistara,29,9,0,150,1,1,4611,1.034,3962
BOM,MAA,AirIndia,35,18,6,150,1,0,5163,0.937,4357
MAA,BLR,IndiGo,51,9,6,180,0,1,5802,0.61,3369
HYD,CCU,IndiGo,17,18,6,180,1,0,5358,1.246,6089
BOM,HYD,IndiGo,41,18,1,200,0,1,5802,0.795,3980
DEL,HYD,AirIndia,26,6,4,150,0,1,4978,1.0,4410
MAA,BLR,Vistara,44,18,4,180,0,1,4176,0.905,3516
BOM,MAA,Vistara,19,9,4,150,1,0,4820,1.18,5645
MAA,CCU,Vistara,15,21,0,150,1,0,3640,1.243,4233
DEL,CCU,AirIndia,45,6,1,200,1,1,4023,0.746,3028
HYD,BLR,IndiGo,51,12,6,200,1,1,5734,0.683,3993
BLR,DEL,Vistara,37,18,6,200,1,1,4220,0.871,4238
DEL,BLR,Vistara,13,18,6,200,0,0,4496,1.334,6444
CCU,BLR,Vistara,39,6,1,180,0,0,7359,0.887,6268
BOM,HYD,Akasa,25,9,0,200,1,0,5743,1.076,5813
MAA,DEL,Akasa,41,12,0,180,1,1,5301,0.768,3976
DEL,HYD,IndiGo,59,6,5,200,1,0,5291,0.387,2116
CCU,BOM,AirIndia,57,9,3,180,1,0,6833,0.454,3191
CCU,HYD,Vistara,18,6,1,180,0,1,6592,1.195,7825
HYD,BLR,IndiGo,33,12,1,180,1,1,5725,0.968,5338
