route,depart_date,days_to_depart,base_price,historical_mean,weekday,month,demand_index,price
GOA-DEL,2026-02-12 09:42:47.864447,70,5200.0,5232.27,3,2,0.931,4347.0
DEL-LHR,2025-12-07 09:42:47.864447,3,78000.0,79956.86,6,12,1.438,128730.0
GOA-DEL,2025-12-10 09:42:47.864447,6,5200.0,4827.86,2,12,1.416,6949.0
DEL-BOM,2026-03-29 09:42:47.864447,115,4500.0,4214.17,6,3,1.087,4697.0
BLR-DEL,2026-03-02 09:42:47.864447,88,4200.0,4366.57,0,3,0.988,4002.0
DEL-BOM,2026-01-20 09:42:47.864447,47,4500.0,4786.54,1,1,1.107,4937.0
BLR-DEL,2026-02-20 09:42:47.864447,78,4200.0,4386.35,4,2,1.068,4384.0
DEL-SIN,2026-01-31 09:42:47.864447,58,42000.0,45952.1,5,1,0.902,36322.0
DEL-HYD,2026-03-30 09:42:47.864447,116,4000.0,4140.92,0,3,1.073,4360.0
DEL-HYD,2026-03-27 09:42:47.864447,113,4000.0,4079.92,4,3,1.03,3457.0
DEL-BLR,2026-02-24 09:42:47.864447,82,4200.0,4340.56,1,2,1.055,4042.0
BOM-LHR,2026-01-11 09:42:47.864447,38,80000.0,75962.36,6,1,1.256,93942.0
DEL-JFK,2026-02-28 09:42:47.864447,86,150000.0,141179.98,5,2,0.936,139513.0
DEL-BKK,2025-12-08 09:42:47.864447,4,26000.0,25324.49,0,12,1.444,38541.0
BLR-DEL,2026-02-08 09:42:47.864447,66,4200.0,4243.52,6,2,0.996,4615.0
DEL-HYD,2026-01-04 09:42:47.864447,31,4000.0,3837.9,6,1,1.222,4727.0
DEL-JFK,2026-03-21 09:42:47.864447,107,150000.0,149791.72,5,3,0.981,142353.0
DEL-BKK,2026-02-22 09:42:47.864447,80,26000.0,25725.47,6,2,1.031,26111.0
DEL-BOM,2026-01-24 09:42:47.864447,51,4500.0,4695.95,5,1,0.988,3924.0
BLR-DEL,2026-01-02 09:42:47.864447,29,4200.0,3975.07,4,1,1.304,5414.0
BOM-LHR,2026-02-06 09:42:47.864447,64,80000.0,76771.6,4,2,0.997,76011.0
DEL-DXB,2025-12-10 09:42:47.864447,6,23000.0,22149.61,2,12,1.433,31556.0
GOA-DEL,2025-12-24 09:42:47.864447,20,5200.0,5095.18,2,12,1.331,6554.0
BLR-DEL,2026-02-14 09:42:47.864447,72,4200.0,4280.46,5,2,0.996,4379.0
DEL-DXB,2026-01-30 09:42:47.864447,57,23000.0,19528.82,4,1,0.964,20321.0
MAA-DEL,2026-03-02 09:42:47.864447,88,4800.0,5134.9,0,3,0.973,4381.0
HYD-DEL,2026-03-03 09:42:47.864447,89,4000.0,4002.78,1,3,1.03,4282.0
DEL-BLR,2026-02-28 09:42:47.864447,86,4200.0,4099.79,5,2,0.936,4103.0
DEL-BLR,2025-12-06 09:42:47.864447,2,4200.0,4187.63,5,12,1.529,7129.0
DEL-GOA,2026-02-10 09:42:47.864447,68,5200.0,5337.35,1,2,0.951,4430.0
GOA-DEL,2026-02-21 09:42:47.864447,79,5200.0,5455.4,5,2,0.93,4445.0
DEL-GOA,2026-03-16 09:42:47.864447,102,5200.0,4987.33,0,3,0.982,4659.0
DEL-GOA,2026-01-21 09:42:47.864447,48,5200.0,4746.32,2,1,1.142,6200.0
DEL-LHR,2026-03-08 09:42:47.864447,94,78000.0,75047.93,6,3,1.012,63246.0
BLR-DEL,2026-01-03 09:42:47.864447,30,4200.0,4278.53,5,1,1.179,4657.0
DEL-BLR,2026-03-14 09:42:47.864447,100,4200.0,4142.34,5,3,0.986,4360.0
DEL-SFO,2026-03-27 09:42:47.864447,113,155000.0,156537.17,4,3,1.049,145863.0
DEL-BLR,2025-12-16 09:42:47.864447,12,4200.0,4700.12,1,12,1.366,6514.0
GOA-DEL,2026-02-08 09:42:47.864447,66,5200.0,5146.98,6,2,1.052,5566.0
BOM-DEL,2026-03-02 09:42:47.864447,88,4500.0,4594.66,0,3,0.925,4070.0
DEL-CDG,2025-12-17 09:42:47.864447,13,82000.0,80474.99,2,12,1.38,99781.0
DEL-BLR,2026-02-05 09:42:47.864447,63,4200.0,4154.75,3,2,1.045,3962.0
BLR-DEL,2026-03-17 09:42:47.864447,103,4200.0,3789.13,1,3,1.02,4411.0
BOM-DEL,2026-01-04 09:42:47.864447,31,4500.0,4793.5,6,1,1.279,6446.0
DEL-SIN,2025-12-24 09:42:47.864447,20,42000.0,44026.13,2,12,1.301,53047.0
DEL-MAA,2026-02-19 09:42:47.864447,77,4800.0,4789.54,3,2,0.991,4266.0
DEL-SIN,2026-01-03 09:42:47.864447,30,42000.0,45213.6,5,1,1.221,56161.0
BOM-DEL,2026-03-13 09:42:47.864447,99,4500.0,4434.56,4,3,0.94,3781.0
GOA-DEL,2026-03-10 09:42:47.864447,96,5200.0,5606.29,1,3,1.015,5643.0
DEL-GOA,2025-12-18 09:42:47.864447,14,5200.0,4957.0,3,12,1.443,6654.0
GOA-DEL,2025-12-23 09:42:47.864447,19,5200.0,4419.79,1,12,1.428,7775.0
DEL-BOM,2026-03-31 09:42:47.864447,117,4500.0,4516.24,1,3,1.053,4694.0
DEL-BKK,2026-02-13 09:42:47.864447,71,26000.0,27756.33,4,2,0.929,23823.0
DEL-CDG,2026-02-13 09:42:47.864447,71,82000.0,79403.45,4,2,1.049,81154.0
DEL-SIN,2026-03-19 09:42:47.864447,105,42000.0,45352.99,3,3,0.954,37209.0
BLR-DEL,2026-01-17 09:42:47.864447,44,4200.0,4171.93,5,1,1.186,4784.0
BOM-DXB,2026-02-05 09:42:47.864447,63,23500.0,23348.55,3,2,0.968,21207.0
DEL-LHR,2026-01-15 09:42:47.864447,42,78000.0,84549.21,3,1,1.056,77922.0
BOM-DEL,2026-03-16 09:42:47.864447,102,4500.0,4518.99,0,3,0.977,4127.0
DEL-BOM,2026-03-23 09:42:47.864447,109,4500.0,4095.43,0,3,1.011,4718.0
BOM-LHR,2026-03-30 09:42:47.864447,116,80000.0,81132.65,0,3,1.059,93898.0
BOM-DXB,2026-02-25 09:42:47.864447,83,23500.0,22364.14,2,2,1.094,22756.0
BOM-DEL,2025-12-22 09:42:47.864447,18,4500.0,4353.72,0,12,1.347,5888.0
BOM-LHR,2026-03-25 09:42:47.864447,111,80000.0,78770.47,2,3,1.141,71261.0
DEL-GOA,2026-01-24 09:42:47.864447,51,5200.0,5147.02,5,1,1.145,7054.0
DEL-SFO,2026-02-22 09:42:47.864447,80,155000.0,160818.76,6,2,1.045,175122.0
DEL-BKK,2026-01-19 09:42:47.864447,46,26000.0,27551.44,0,1,1.156,30602.0
BOM-LHR,2026-03-31 09:42:47.864447,117,80000.0,86567.85,1,3,0.981,83931.0
BOM-LHR,2026-03-24 09:42:47.864447,110,80000.0,76859.3,1,3,1.026,79388.0
DEL-HYD,2026-01-22 09:42:47.864447,49,4000.0,4402.57,3,1,1.14,4200.0
DEL-HYD,2026-01-29 09:42:47.864447,56,4000.0,4216.27,3,1,1.058,3612.0
GOA-DEL,2026-01-24 09:42:47.864447,51,5200.0,4797.46,5,1,1.121,5813.0
DEL-BKK,2026-02-11 09:42:47.864447,69,26000.0,24914.4,2,2,1.03,24753.0
DEL-BLR,2026-02-21 09:42:47.864447,79,4200.0,4132.67,5,2,1.014,4541.0
MAA-DEL,2026-03-11 09:42:47.864447,97,4800.0,5129.7,2,3,1.014,4618.0
BOM-LHR,2026-03-06 09:42:47.864447,92,80000.0,84740.93,4,3,0.966,76510.0
MAA-DEL,2025-12-08 09:42:47.864447,4,4800.0,5455.99,0,12,1.527,8470.0
DEL-BKK,2026-03-08 09:42:47.864447,94,26000.0,25644.87,6,3,1.069,30408.0
BOM-LHR,2026-02-28 09:42:47.864447,86,80000.0,87841.82,5,2,1.037,88910.0
BOM-DEL,2026-01-21 09:42:47.864447,48,4500.0,4282.07,2,1,1.12,4980.0
BOM-LHR,2026-03-16 09:42:47.864447,102,80000.0,79063.82,0,3,1.056,89647.0
DEL-CDG,2026-01-17 09:42:47.864447,44,82000.0,84707.54,5,1,1.19,108933.0
DEL-GOA,2025-12-22 09:42:47.864447,18,5200.0,5010.25,0,12,1.321,6087.0
DEL-LHR,2025-12-24 09:42:47.864447,20,78000.0,81986.61,2,12,1.352,107931.0
DEL-DXB,2026-02-27 09:42:47.864447,85,23000.0,23764.62,4,2,0.966,23002.0
DEL-BOM,2025-12-07 09:42:47.864447,3,4500.0,4697.11,6,12,1.431,5457.0
DEL-SFO,2025-12-28 09:42:47.864447,24,155000.0,149915.69,6,12,1.288,221974.0
BOM-LHR,2026-02-25 09:42:47.864447,83,80000.0,81509.94,2,2,0.908,71878.0
DEL-LHR,2026-02-02 09:42:47.864447,60,78000.0,80314.98,0,2,1.024,78132.0
HYD-DEL,2025-12-10 09:42:47.864447,6,4000.0,4223.96,2,12,1.334,5993.0
MAA-SIN,2026-03-23 09:42:47.864447,109,43000.0,40917.49,0,3,0.971,41831.0
DEL-DXB,2026-02-22 09:42:47.864447,80,23000.0,23489.09,6,2,1.037,23928.0
DEL-LHR,2026-03-11 09:42:47.864447,97,78000.0,79365.45,2,3,0.924,63010.0
BOM-LHR,2026-03-19 09:42:47.864447,105,80000.0,81978.85,3,3,0.927,76512.0
DEL-MAA,2025-12-13 09:42:47.864447,9,4800.0,5006.32,5,12,1.369,7287.0
BLR-DEL,2026-03-02 09:42:47.864447,88,4200.0,4281.71,0,3,1.021,3505.0
GOA-DEL,2026-02-04 09:42:47.864447,62,5200.0,5393.97,2,2,0.981,4622.0
DEL-HYD,2026-01-27 09:42:47.864447,54,4000.0,4143.31,1,1,1.076,4038.0
GOA-DEL,2026-03-15 09:42:47.864447,101,5200.0,5714.59,6,3,1.004,5320.0
DEL-SFO,2026-01-12 09:42:47.864447,39,155000.0,164580.69,0,1,1.238,161189.0
DEL-GOA,2026-03-28 09:42:47.864447,114,5200.0,4995.02,5,3,1.005,4249.0
BLR-DEL,2026-03-29 09:42:47.864447,115,4200.0,4025.81,6,3,1.036,4649.0
DEL-DXB,2025-12-19 09:42:47.864447,15,23000.0,22366.98,4,12,1.333,29874.0
DEL-SIN,2025-12-20 09:42:47.864447,16,42000.0,42759.86,5,12,1.34,58608.0
BOM-DXB,2026-01-01 09:42:47.864447,28,23500.0,22809.44,3,1,1.213,27405.0
DEL-BKK,2025-12-14 09:42:47.864447,10,26000.0,26632.85,6,12,1.466,37576.0
DEL-MAA,2026-03-08 09:42:47.864447,94,4800.0,4864.35,6,3,0.976,4417.0
DEL-CDG,2026-03-02 09:42:47.864447,88,82000.0,78527.89,0,3,0.964,75867.0
DEL-SFO,2026-02-23 09:42:47.864447,81,155000.0,164768.43,0,2,0.975,168908.0
DEL-CDG,2026-02-25 09:42:47.864447,83,82000.0,84043.17,2,2,0.875,73961.0
DEL-JFK,2026-02-09 09:42:47.864447,67,150000.0,157254.99,0,2,0.899,136646.0
DEL-DXB,2026-01-02 09:42:47.864447,29,23000.0,21416.42,4,1,1.128,26402.0
DEL-BKK,2025-12-28 09:42:47.864447,24,26000.0,27374.12,6,12,1.416,41262.0
BOM-DEL,2026-01-13 09:42:47.864447,40,4500.0,4394.25,1,1,1.166,5290.0
BLR-DEL,2026-01-24 09:42:47.864447,51,4200.0,4087.53,5,1,1.032,4354.0
DEL-BLR,2026-02-11 09:42:47.864447,69,4200.0,4408.73,2,2,0.911,3837.0
GOA-DEL,2025-12-16 09:42:47.864447,12,5200.0,4799.4,1,12,1.434,7883.0
DEL-BOM,2026-01-17 09:42:47.864447,44,4500.0,4584.92,5,1,1.154,4856.0
MAA-SIN,2026-01-10 09:42:47.864447,37,43000.0,43251.85,5,1,1.195,45297.0
MAA-SIN,2025-12-11 09:42:47.864447,7,43000.0,39966.96,3,12,1.452,75876.0
DEL-LHR,2026-01-19 09:42:47.864447,46,78000.0,78336.89,0,1,1.088,86655.0
BOM-LHR,2026-03-12 09:42:47.864447,98,80000.0,77824.4,3,3,0.942,67636.0
DEL-BLR,2026-03-14 09:42:47.864447,100,4200.0,4335.06,5,3,0.988,4222.0
DEL-LHR,2026-01-17 09:42:47.864447,44,78000.0,71745.66,5,1,1.162,90400.0
DEL-BKK,2026-03-03 09:42:47.864447,89,26000.0,24126.41,1,3,1.041,27406.0
HYD-DEL,2025-12-27 09:42:47.864447,23,4000.0,4121.3,5,12,1.294,4964.0
DEL-SFO,2025-12-23 09:42:47.864447,19,155000.0,160028.91,1,12,1.308,209352.0
DEL-GOA,2026-02-27 09:42:47.864447,85,5200.0,4954.27,4,2,1.034,4630.0
MAA-SIN,2025-12-13 09:42:47.864447,9,43000.0,42342.39,5,12,1.495,59551.0
DEL-BLR,2026-03-12 09:42:47.864447,98,4200.0,4419.78,3,3,1.0,3989.0
BOM-DEL,2026-02-10 09:42:47.864447,68,4500.0,4933.71,1,2,1.044,4073.0
BOM-DEL,2026-02-02 09:42:47.864447,60,4500.0,4464.91,0,2,1.007,4721.0
MAA-SIN,2026-02-06 09:42:47.864447,64,43000.0,44615.84,4,2,0.992,44928.0
DEL-SFO,2026-02-05 09:42:47.864447,63,155000.0,163376.27,3,2,1.0,162104.0
BLR-DEL,2026-02-23 09:42:47.864447,81,4200.0,4480.23,0,2,0.999,3680.0
DEL-HYD,2026-03-31 09:42:47.864447,117,4000.0,3878.66,1,3,1.077,4202.0
BOM-DXB,2026-01-19 09:42:47.864447,46,23500.0,23784.17,0,1,1.108,25307.0
DEL-MAA,2026-02-18 09:42:47.864447,76,4800.0,4905.2,2,2,0.979,4014.0
DEL-CDG,2026-03-28 09:42:47.864447,114,82000.0,80632.68,5,3,0.965,83268.0
BOM-DXB,2025-12-24 09:42:47.864447,20,23500.0,22545.4,2,12,1.334,24596.0
DEL-MAA,2026-03-09 09:42:47.864447,95,4800.0,4768.54,0,3,1.035,5074.0
DEL-BOM,2025-12-06 09:42:47.864447,2,4500.0,4529.48,5,12,1.445,7358.0
MAA-SIN,2025-12-07 09:42:47.864447,3,43000.0,44037.53,6,12,1.427,60885.0
DEL-DXB,2026-03-02 09:42:47.864447,88,23000.0,22937.2,0,3,0.991,21515.0
BLR-DEL,2026-01-27 09:42:47.864447,54,4200.0,4144.42,1,1,1.043,4847.0
BOM-LHR,2026-03-01 09:42:47.864447,87,80000.0,76524.46,6,3,0.953,78339.0
DEL-HYD,2025-12-12 09:42:47.864447,8,4000.0,3948.44,4,12,1.329,5155.0
GOA-DEL,2026-01-02 09:42:47.864447,29,5200.0,5427.12,4,1,1.251,6871.0
BOM-DXB,2026-01-07 09:42:47.864447,34,23500.0,23860.93,2,1,1.251,28624.0
DEL-LHR,2026-03-08 09:42:47.864447,94,78000.0,85782.38,6,3,0.93,76005.0
DEL-LHR,2026-03-10 09:42:47.864447,96,78000.0,86314.18,1,3,1.065,82405.0
DEL-LHR,2026-02-24 09:42:47.864447,82,78000.0,78242.72,1,2,0.973,86007.0
DEL-HYD,2026-03-23 09:42:47.864447,109,4000.0,4309.41,0,3,0.884,3701.0
BOM-DXB,2026-02-26 09:42:47.864447,84,23500.0,22316.07,3,2,1.071,24089.0
MAA-DEL,2026-01-13 09:42:47.864447,40,4800.0,4508.83,1,1,1.215,5515.0
DEL-CDG,2026-01-28 09:42:47.864447,55,82000.0,79985.48,2,1,1.046,88094.0
BLR-DEL,2026-02-17 09:42:47.864447,75,4200.0,4245.06,1,2,1.032,4764.0
DEL-DXB,2026-01-12 09:42:47.864447,39,23000.0,23257.85,0,1,1.212,24404.0
DEL-GOA,2025-12-23 09:42:47.864447,19,5200.0,5360.18,1,12,1.232,6150.0
DEL-MAA,2026-03-12 09:42:47.864447,98,4800.0,4613.86,3,3,0.984,4805.0
DEL-CDG,2026-02-22 09:42:47.864447,80,82000.0,78549.6,6,2,1.035,91617.0
DEL-LHR,2026-01-19 09:42:47.864447,46,78000.0,83185.29,0,1,1.195,90410.0
DEL-BKK,2026-01-08 09:42:47.864447,35,26000.0,24879.07,3,1,1.222,23219.0
BOM-DEL,2026-03-15 09:42:47.864447,101,4500.0,4475.79,6,3,1.019,4729.0
DEL-MAA,2026-01-13 09:42:47.864447,40,4800.0,4749.45,1,1,1.142,5642.0
DEL-CDG,2025-12-15 09:42:47.864447,11,82000.0,85224.93,0,12,1.394,124166.0
BLR-DEL,2025-12-31 09:42:47.864447,27,4200.0,4264.45,2,12,1.297,5344.0
GOA-DEL,2025-12-06 09:42:47.864447,2,5200.0,4779.49,5,12,1.439,7860.0
DEL-BOM,2026-04-02 09:42:47.864447,119,4500.0,4394.38,3,4,1.004,4468.0
BOM-DXB,2026-02-20 09:42:47.864447,78,23500.0,23667.51,4,2,1.053,24946.0
BOM-DXB,2026-01-22 09:42:47.864447,49,23500.0,23285.92,3,1,1.144,27317.0
DEL-HYD,2026-03-17 09:42:47.864447,103,4000.0,4029.74,1,3,1.043,3987.0
DEL-BOM,2026-03-26 09:42:47.864447,112,4500.0,4682.79,3,3,0.959,3945.0
DEL-DXB,2026-02-11 09:42:47.864447,69,23000.0,22027.87,2,2,1.02,20665.0
BOM-DXB,2025-12-29 09:42:47.864447,25,23500.0,22822.79,0,12,1.305,30434.0
DEL-BLR,2025-12-07 09:42:47.864447,3,4200.0,3975.88,6,12,1.53,6203.0
BOM-DXB,2025-12-29 09:42:47.864447,25,23500.0,22994.41,0,12,1.391,32742.0
BOM-LHR,2026-03-09 09:42:47.864447,95,80000.0,74583.85,0,3,0.985,74711.0
GOA-DEL,2026-03-18 09:42:47.864447,104,5200.0,5509.26,2,3,1.122,5678.0
DEL-SFO,2025-12-29 09:42:47.864447,25,155000.0,146284.02,0,12,1.248,208944.0
DEL-HYD,2026-03-29 09:42:47.864447,115,4000.0,4261.61,6,3,1.004,3906.0
DEL-SIN,2025-12-29 09:42:47.864447,25,42000.0,42461.11,0,12,1.289,53069.0
DEL-JFK,2026-01-28 09:42:47.864447,55,150000.0,170872.42,2,1,1.115,163927.0
MAA-SIN,2026-01-14 09:42:47.864447,41,43000.0,47236.3,2,1,1.177,46652.0
MAA-DEL,2026-02-18 09:42:47.864447,76,4800.0,4992.75,2,2,0.989,4783.0
DEL-HYD,2025-12-13 09:42:47.864447,9,4000.0,4064.5,5,12,1.413,5515.0
DEL-CDG,2026-02-09 09:42:47.864447,67,82000.0,82688.1,0,2,1.055,91447.0
BOM-DEL,2026-01-28 09:42:47.864447,55,4500.0,4435.7,2,1,0.99,4722.0
MAA-SIN,2025-12-07 09:42:47.864447,3,43000.0,45722.45,6,12,1.466,73973.0
DEL-HYD,2026-02-21 09:42:47.864447,79,4000.0,3905.11,5,2,0.985,3540.0
BOM-LHR,2026-03-04 09:42:47.864447,90,80000.0,80255.77,2,3,1.089,77321.0
DEL-DXB,2025-12-27 09:42:47.864447,23,23000.0,23264.02,5,12,1.308,30155.0
DEL-CDG,2026-02-21 09:42:47.864447,79,82000.0,79362.1,5,2,0.99,86927.0
BOM-DEL,2026-01-28 09:42:47.864447,55,4500.0,4335.52,2,1,1.042,4304.0
MAA-SIN,2026-01-18 09:42:47.864447,45,43000.0,44526.46,6,1,1.15,59891.0
MAA-DEL,2026-01-22 09:42:47.864447,49,4800.0,4588.08,3,1,1.112,5039.0
BOM-LHR,2026-01-08 09:42:47.864447,35,80000.0,83062.91,3,1,1.197,112627.0
DEL-MAA,2026-02-22 09:42:47.864447,80,4800.0,4700.47,6,2,0.953,4517.0
DEL-LHR,2026-01-28 09:42:47.864447,55,78000.0,80891.79,2,1,0.986,69480.0
GOA-DEL,2025-12-29 09:42:47.864447,25,5200.0,5556.5,0,12,1.27,7038.0
BOM-DEL,2026-03-16 09:42:47.864447,102,4500.0,4562.81,0,3,0.999,3711.0
GOA-DEL,2025-12-15 09:42:47.864447,11,5200.0,5241.19,0,12,1.347,6486.0
BLR-DEL,2026-03-29 09:42:47.864447,115,4200.0,4141.15,6,3,0.993,4323.0
DEL-GOA,2025-12-16 09:42:47.864447,12,5200.0,5041.39,1,12,1.377,7162.0
BOM-LHR,2026-01-03 09:42:47.864447,30,80000.0,79380.34,5,1,1.23,102208.0
DEL-SIN,2026-02-01 09:42:47.864447,59,42000.0,41726.16,6,2,0.982,43468.0
HYD-DEL,2026-02-11 09:42:47.864447,69,4000.0,3893.51,2,2,0.923,3472.0
DEL-BLR,2026-02-28 09:42:47.864447,86,4200.0,4198.29,5,2,1.02,4008.0
DEL-DXB,2026-01-31 09:42:47.864447,58,23000.0,23339.24,5,1,1.032,23863.0
MAA-SIN,2026-02-08 09:42:47.864447,66,43000.0,44012.75,6,2,0.981,39269.0
GOA-DEL,2026-01-02 09:42:47.864447,29,5200.0,4736.04,4,1,1.217,7097.0
DEL-MAA,2026-04-02 09:42:47.864447,119,4800.0,4636.7,3,4,0.907,4021.0
DEL-DXB,2026-01-25 09:42:47.864447,52,23000.0,23374.06,6,1,1.068,24796.0
GOA-DEL,2026-01-04 09:42:47.864447,31,5200.0,5217.3,6,1,1.226,6434.0
DEL-MAA,2026-03-01 09:42:47.864447,87,4800.0,4576.86,6,3,0.958,4457.0
DEL-BOM,2026-02-25 09:42:47.864447,83,4500.0,4619.8,2,2,1.003,5065.0
DEL-SFO,2025-12-16 09:42:47.864447,12,155000.0,158874.2,1,12,1.459,243164.0
DEL-SFO,2026-02-25 09:42:47.864447,83,155000.0,143063.41,2,2,0.971,146013.0
DEL-MAA,2025-12-09 09:42:47.864447,5,4800.0,4553.35,1,12,1.519,7200.0
DEL-GOA,2025-12-31 09:42:47.864447,27,5200.0,5145.55,2,12,1.262,7035.0
HYD-DEL,2026-02-13 09:42:47.864447,71,4000.0,3966.69,4,2,1.034,4926.0
DEL-MAA,2025-12-31 09:42:47.864447,27,4800.0,4873.09,2,12,1.291,6471.0
DEL-BLR,2026-01-15 09:42:47.864447,42,4200.0,3905.1,3,1,1.136,4791.0
DEL-CDG,2025-12-12 09:42:47.864447,8,82000.0,83239.72,4,12,1.453,119610.0
DEL-CDG,2026-02-27 09:42:47.864447,85,82000.0,81850.17,4,2,1.0,91679.0
BOM-DEL,2026-03-04 09:42:47.864447,90,4500.0,4388.02,2,3,0.949,4332.0
DEL-JFK,2025-12-18 09:42:47.864447,14,150000.0,147270.3,3,12,1.496,192074.0
BOM-DXB,2026-03-31 09:42:47.864447,117,23500.0,21508.07,1,3,0.881,20518.0
BOM-LHR,2026-03-06 09:42:47.864447,92,80000.0,79326.31,4,3,0.908,70160.0
DEL-MAA,2025-12-18 09:42:47.864447,14,4800.0,4868.93,3,12,1.48,7374.0
DEL-BOM,2025-12-29 09:42:47.864447,25,4500.0,4251.11,0,12,1.242,5298.0
DEL-HYD,2026-01-23 09:42:47.864447,50,4000.0,4059.32,4,1,1.068,4190.0
DEL-JFK,2025-12-19 09:42:47.864447,15,150000.0,147480.58,4,12,1.434,200349.0
BOM-DXB,2026-03-23 09:42:47.864447,109,23500.0,21511.66,0,3,0.994,25721.0
DEL-BLR,2025-12-27 09:42:47.864447,23,4200.0,3992.61,5,12,1.304,5504.0
MAA-SIN,2026-02-20 09:42:47.864447,78,43000.0,43323.55,4,2,0.991,42561.0
DEL-SIN,2025-12-23 09:42:47.864447,19,42000.0,43268.62,1,12,1.247,55132.0
BOM-DXB,2026-01-13 09:42:47.864447,40,23500.0,21281.05,1,1,1.216,31561.0
DEL-BKK,2025-12-18 09:42:47.864447,14,26000.0,26096.65,3,12,1.285,38487.0
DEL-SFO,2026-03-05 09:42:47.864447,91,155000.0,157589.48,3,3,0.942,146521.0
DEL-MAA,2026-02-16 09:42:47.864447,74,4800.0,4568.36,0,2,1.015,5733.0
DEL-GOA,2025-12-13 09:42:47.864447,9,5200.0,5526.17,5,12,1.417,6876.0
BOM-DXB,2026-04-03 09:42:47.864447,120,23500.0,25939.93,4,4,0.968,24336.0
DEL-DXB,2025-12-30 09:42:47.864447,26,23000.0,21657.94,1,12,1.234,28393.0
DEL-JFK,2026-02-09 09:42:47.864447,67,150000.0,163321.5,0,2,1.012,178056.0
DEL-BKK,2026-01-09 09:42:47.864447,36,26000.0,27341.01,4,1,1.232,32209.0
GOA-DEL,2026-03-05 09:42:47.864447,91,5200.0,5336.36,3,3,0.943,4152.0
DEL-SIN,2026-03-17 09:42:47.864447,103,42000.0,43966.76,1,3,0.968,44386.0
BOM-DXB,2026-02-18 09:42:47.864447,76,23500.0,25287.05,2,2,1.006,22056.0
DEL-GOA,2026-01-07 09:42:47.864447,34,5200.0,5254.21,2,1,1.165,6195.0
DEL-HYD,2026-01-10 09:42:47.864447,37,4000.0,4081.73,5,1,1.156,4697.0
DEL-DXB,2026-01-24 09:42:47.864447,51,23000.0,22208.32,5,1,1.101,25293.0
DEL-GOA,2026-01-16 09:42:47.864447,43,5200.0,5113.8,4,1,1.137,5915.0
DEL-LHR,2026-01-28 09:42:47.864447,55,78000.0,72449.32,2,1,1.037,86377.0
DEL-CDG,2025-12-10 09:42:47.864447,6,82000.0,81889.23,2,12,1.355,128760.0
DEL-SFO,2026-03-31 09:42:47.864447,117,155000.0,160474.41,1,3,1.009,163348.0
DEL-JFK,2026-01-13 09:42:47.864447,40,150000.0,145380.94,1,1,1.131,173858.0
DEL-BKK,2026-02-05 09:42:47.864447,63,26000.0,27495.76,3,2,1.002,23835.0
BOM-LHR,2025-12-11 09:42:47.864447,7,80000.0,74652.12,3,12,1.423,132098.0
DEL-CDG,2026-02-20 09:42:47.864447,78,82000.0,83082.08,4,2,1.032,89754.0
DEL-BKK,2026-02-28 09:42:47.864447,86,26000.0,26029.48,5,2,0.947,26685.0
DEL-SFO,2026-02-07 09:42:47.864447,65,155000.0,143393.31,5,2,1.067,163174.0
DEL-SFO,2026-02-25 09:42:47.864447,83,155000.0,159656.62,2,2,0.981,180575.0
DEL-JFK,2026-03-05 09:42:47.864447,91,150000.0,159284.32,3,3,1.002,157875.0
BOM-DEL,2026-02-07 09:42:47.864447,65,4500.0,4374.41,5,2,1.016,5368.0
HYD-DEL,2026-01-06 09:42:47.864447,33,4000.0,3884.58,1,1,1.271,4679.0
DEL-JFK,2026-01-11 09:42:47.864447,38,150000.0,137041.13,6,1,1.227,191237.0
DEL-LHR,2025-12-05 09:42:47.864447,1,78000.0,75613.19,4,12,1.578,139036.0
DEL-GOA,2026-01-02 09:42:47.864447,29,5200.0,5513.15,4,1,1.347,7005.0
DEL-DXB,2025-12-27 09:42:47.864447,23,23000.0,21926.58,5,12,1.279,31870.0
DEL-SIN,2026-01-08 09:42:47.864447,35,42000.0,39265.33,3,1,1.141,49570.0
DEL-MAA,2026-02-20 09:42:47.864447,78,4800.0,5150.26,4,2,1.02,4337.0
DEL-SIN,2026-02-12 09:42:47.864447,70,42000.0,44896.62,3,2,1.009,41476.0
BLR-DEL,2026-01-04 09:42:47.864447,31,4200.0,4029.55,6,1,1.279,5068.0
MAA-DEL,2026-02-16 09:42:47.864447,74,4800.0,5033.89,0,2,0.964,4579.0
HYD-DEL,2025-12-16 09:42:47.864447,12,4000.0,4203.67,1,12,1.39,5955.0
DEL-BOM,2026-02-18 09:42:47.864447,76,4500.0,4597.91,2,2,1.018,4875.0
DEL-BKK,2026-03-29 09:42:47.864447,115,26000.0,25033.79,6,3,1.073,24070.0
DEL-CDG,2026-02-22 09:42:47.864447,80,82000.0,76662.14,6,2,0.987,81026.0
DEL-HYD,2025-12-27 09:42:47.864447,23,4000.0,4222.61,5,12,1.316,5522.0
DEL-SIN,2025-12-08 09:42:47.864447,4,42000.0,40299.2,0,12,1.421,58964.0
DEL-BOM,2026-03-07 09:42:47.864447,93,4500.0,4183.07,5,3,0.996,4577.0
DEL-LHR,2026-03-19 09:42:47.864447,105,78000.0,80549.63,3,3,1.044,73724.0
DEL-SFO,2026-01-09 09:42:47.864447,36,155000.0,148958.36,4,1,1.183,187069.0
